victim_id,numeric_id,value_numeric
10197,1,2011-09-09
10197,2,92845
10197,3,33.7807232
10197,4,-118.0282924
10198,1,2011-09-09
10198,2,89103
10198,3,36.1233546
10198,4,-115.2461613
10199,1,2011-09-10
10199,2,61257
10199,3,41.5263431
10199,4,-90.2532908
10200,1,2011-09-10
10200,2,32837
10200,3,28.3975085
10200,4,-81.4173795
10201,1,2011-09-11
10201,2,78415
10201,3,27.7108863
10201,4,-97.410107
10202,1,2011-09-11
10202,2,81001
10202,3,38.289774
10202,4,-104.5951015
10203,1,2011-09-12
10203,2,92585
10203,3,33.7311319
10203,4,-117.1532858
10204,1,2011-09-13
10204,2,77532
10204,3,29.9287307
10204,4,-95.0803709
10205,1,2011-09-13
10205,2,93706
10205,3,36.7419623
10205,4,-119.8133995
10206,1,2011-09-13
10206,2,80905
10206,3,38.810445
10206,4,-104.8227769
10207,1,2011-09-13
10207,2,72956
10207,3,35.4363986
10207,4,-94.3488249
10208,1,2011-09-13
10208,2,48912
10208,3,42.7209166
10208,4,-84.5333696
10209,1,2011-09-13
10209,2,10009
10209,3,40.7216159
10209,4,-73.9747667
10210,1,2011-09-13
10210,2,36203
10210,3,33.57566
10210,4,-85.828102
10211,1,2011-09-14
10211,2,95678
10211,3,38.7791899
10211,4,-121.2658201
10212,1,2017-04-08
10212,2,27217
10212,3,36.1292474
10212,4,-79.381345
10213,1,2011-09-14
10213,2,29745
10213,3,34.9998976
10213,4,-81.2318754
10214,1,2011-09-14
10214,2,91754
10214,3,34.0638808
10214,4,-118.1275596
10215,1,2011-09-14
10215,2,10470
10215,3,40.9034271
10215,4,-73.8503777
10216,1,2011-09-15
10216,2,98466
10216,3,47.2209587
10216,4,-122.5264482
10217,1,2011-09-15
10217,2,8087
10217,3,39.6001407
10217,4,-74.336312
10218,1,2011-09-15
10218,2,60647
10218,3,41.9285383
10218,4,-87.7083432
10219,1,2011-09-15
10219,2,78852
10219,3,28.715173
10219,4,-100.4829242
10220,1,2011-09-15
10220,2,90249
10220,3,33.9050365
10220,4,-118.3173525
10221,1,2011-09-15
10221,2,55959
10221,3,44.0959343
10221,4,-91.749785
10222,1,2011-09-16
10222,2,43223
10222,3,39.9447776
10222,4,-83.0471277
10223,1,2011-09-16
10223,2,44113
10223,3,41.482433
10223,4,-81.702391
10224,1,2011-09-16
10224,2,48091
10224,3,42.467708
10224,4,-83.0629085
10225,1,2011-09-17
10225,2,76086
10225,3,32.7588087
10225,4,-97.8088155
10226,1,2011-09-17
10226,2,63135
10226,3,38.7463763
10226,4,-90.3139249
10227,1,2011-09-18
10227,2,39540
10227,3,30.4431318
10227,4,-88.8911337
10228,1,2011-09-18
10228,2,90037
10228,3,33.9941341
10228,4,-118.293868
10229,1,2011-09-18
10229,2,30549
10229,3,34.1389019
10229,4,-83.6620939
10230,1,2011-09-19
10230,2,NULL
10230,3,31.9685988
10230,4,-99.9018131
10231,1,2011-09-19
10231,2,33781
10231,3,27.8416522
10231,4,-82.7147088
10232,1,2011-09-20
10232,2,75602
10232,3,32.494387
10232,4,-94.632388
10233,1,2011-09-20
10233,2,30096
10233,3,33.9533992
10233,4,-84.1422037
10234,1,2011-09-20
10234,2,11784
10234,3,40.877317
10234,4,-73.045918
10235,1,2011-09-21
10235,2,63117
10235,3,38.6329914
10235,4,-90.3104536
10236,1,2011-09-21
10236,2,79106
10236,3,35.2115947
10236,4,-101.8832004
10237,1,2011-09-22
10237,2,79101
10237,3,35.2119539
10237,4,-101.8313905
10238,1,2011-09-22
10238,2,55305
10238,3,44.9708102
10238,4,-93.4203789
10239,1,2011-09-22
10239,2,8901
10239,3,40.4855756
10239,4,-74.4446154
10240,1,2011-09-24
10240,2,79404
10240,3,33.5095235
10240,4,-101.8203257
10241,1,2011-09-24
10241,2,90032
10241,3,34.0650016
10241,4,-118.172827
10242,1,2011-09-24
10242,2,73852
10242,3,36.4389274
10242,4,-99.2057696
10243,1,2011-09-24
10243,2,98027
10243,3,47.525131
10243,4,-122.032148
10244,1,2011-09-24
10244,2,91335
10244,3,34.1927025
10244,4,-118.533507
10245,1,2011-09-24
10245,2,33313
10245,3,26.1509335
10245,4,-80.2036663
10246,1,2011-09-24
10246,2,4344
10246,3,44.2470936
10246,4,-69.7875927
10247,1,2011-09-25
10247,2,95624
10247,3,38.4228638
10247,4,-121.3097422
10248,1,2011-09-25
10248,2,62201
10248,3,38.6162229
10248,4,-90.1730752
10249,1,2011-09-25
10249,2,12122
10249,3,42.489225
10249,4,-74.278781
10250,1,2011-09-25
10250,2,46528
10250,3,41.5882235
10250,4,-85.8235708
10251,1,2011-09-26
10251,2,71457
10251,3,31.7302204
10251,4,-93.0993945
10252,1,2011-09-26
10252,2,25401
10252,3,39.445709
10252,4,-77.986376
10253,1,2011-09-26
10253,2,33710
10253,3,27.7885542
10253,4,-82.7524518
10254,1,2011-09-25
10254,2,94603
10254,3,37.744802
10254,4,-122.1646424
10255,1,2011-09-26
10255,2,99202
10255,3,47.6485821
10255,4,-117.400605
10256,1,2011-09-27
10256,2,84115
10256,3,40.736028
10256,4,-111.8907493
10257,1,2011-09-28
10257,2,94303
10257,3,37.4717003
10257,4,-122.1393909
10258,1,2011-09-28
10258,2,48503
10258,3,42.9988889
10258,4,-83.6779479
10259,1,2011-09-29
10259,2,27834
10259,3,35.6043837
10259,4,-77.4109135
10260,1,2011-09-29
10260,2,80012
10260,3,39.691765
10260,4,-104.8233621
10261,1,2011-09-29
10261,2,33901
10261,3,26.6263343
10261,4,-81.8641679
10262,1,2011-09-30
10262,2,28752
10262,3,35.8503791
10262,4,-82.0499569
10263,1,2011-09-30
10263,2,91204
10263,3,34.1228316
10263,4,-118.253938
10264,1,2011-09-30
10264,2,33706
10264,3,27.731717
10264,4,-82.746055
10265,1,2011-09-30
10265,2,33706
10265,3,27.731717
10265,4,-82.746055
10266,1,2011-10-01
10266,2,94603
10266,3,37.7312571
10266,4,-122.18709
10267,1,2011-10-01
10267,2,94603
10267,3,37.7312571
10267,4,-122.18709
10268,1,2011-10-01
10268,2,94603
10268,3,37.7312571
10268,4,-122.18709
10269,1,2011-10-01
10269,2,95490
10269,3,39.4542771
10269,4,-123.5334839
10270,1,2011-10-01
10270,2,61104
10270,3,42.2634692
10270,4,-89.0710612
10271,1,2011-10-02
10271,2,10457
10271,3,40.8542489
10271,4,-73.8936206
10272,1,2011-10-03
10272,2,93722
10272,3,36.7951001
10272,4,-119.8622603
10273,1,2011-10-03
10273,2,94118
10273,3,37.7761983
10273,4,-122.4712107
10274,1,2011-10-02
10274,2,21225
10274,3,39.2345446
10274,4,-76.596565
10275,1,2011-10-04
10275,2,65052
10275,3,37.9981205
10275,4,-92.656819
10276,1,2011-10-04
10276,2,32720
10276,3,28.988536
10276,4,-81.436441
10277,1,2011-10-04
10277,2,87535
10277,3,35.5838596
10277,4,-105.7707218
10278,1,2011-10-05
10278,2,88201
10278,3,33.423197
10278,4,-104.505829
10279,1,2011-10-05
10279,2,60611
10279,3,41.892964
10279,4,-87.6157068
10280,1,2011-10-05
10280,2,94087
10280,3,37.3382563
10280,4,-122.0115072
10281,1,2006-11-07
10281,2,19401
10281,3,40.1397048
10281,4,-75.3328764
10282,1,2011-10-06
10282,2,66101
10282,3,39.1019476
10282,4,-94.6285714
10283,1,2011-10-06
10283,2,66612
10283,3,39.0427073
10283,4,-95.6821243
10284,1,2011-10-07
10284,2,33055
10284,3,25.9378503
10284,4,-80.2896164
10285,1,2011-10-09
10285,2,94577
10285,3,37.7240736
10285,4,-122.1567155
10286,1,2011-10-09
10286,2,91352
10286,3,34.2044035
10286,4,-118.3699473
10287,1,2011-10-10
10287,2,52316
10287,3,41.5138978
10287,4,-92.0762891
10288,1,2011-10-10
10288,2,32504
10288,3,30.4822012
10288,4,-87.1732749
10289,1,2011-10-10
10289,2,34209
10289,3,27.515941
10289,4,-82.65331
10290,1,2011-10-11
10290,2,80401
10290,3,39.7273039
10290,4,-105.2069374
10291,1,2011-10-11
10291,2,38401
10291,3,35.64092
10291,4,-87.028338
10292,1,2011-10-11
10292,2,82414
10292,3,44.5320898
10292,4,-109.0675244
10293,1,2011-10-12
10293,2,77515
10293,3,29.1850356
10293,4,-95.4143463
10294,1,2011-10-12
10294,2,67436
10294,3,39.2683441
10294,4,-97.7657487
10295,1,2011-10-12
10295,2,60624
10295,3,41.8902216
10295,4,-87.7136991
10296,1,2011-10-12
10296,2,35603
10296,3,34.555098
10296,4,-87.010632
10297,1,2011-10-10
10297,2,95136
10297,3,37.2751906
10297,4,-121.8643973
10298,1,2011-10-12
10298,2,90241
10298,3,33.9470616
10298,4,-118.1497056
10299,1,2011-10-12
10299,2,97457
10299,3,43.0253211
10299,4,-123.2883782
10300,1,2017-04-12
10300,2,33035
10300,3,25.4504772
10300,4,-80.4450647
10301,1,2011-10-13
10301,2,66061
10301,3,38.8847319
10301,4,-94.8060982
10302,1,2011-10-13
10302,2,93550
10302,3,34.5668396
10302,4,-118.074019
10303,1,2011-10-13
10303,2,59068
10303,3,45.1857762
10303,4,-109.2469809
10304,1,2011-10-13
10304,2,97501
10304,3,42.2906084
10304,4,-122.8346602
10305,1,2011-10-13
10305,2,49534
10305,3,43.0282018
10305,4,-85.7998211
10306,1,2011-10-13
10306,2,49534
10306,3,43.0282018
10306,4,-85.7998211
10307,1,2011-10-14
10307,2,33032
10307,3,25.53663
10307,4,-80.3985181
10308,1,2011-10-14
10308,2,32428
10308,3,30.602122
10308,4,-85.594753
10309,1,2011-10-15
10309,2,78108
10309,3,29.5781319
10309,4,-98.2202181
10310,1,2011-10-15
10310,2,85003
10310,3,33.4514036
10310,4,-112.0751931
10311,1,2011-10-15
10311,2,7046
10311,3,40.8835552
10311,4,-74.459512
10312,1,2011-10-15
10312,2,30314
10312,3,33.7564163
10312,4,-84.4117662
10313,1,2011-10-16
10313,2,71202
10313,3,32.5159228
10313,4,-92.1380569
10314,1,2011-10-16
10314,2,95116
10314,3,37.3541798
10314,4,-121.8727599
10315,1,2011-10-16
10315,2,91768
10315,3,34.0626471
10315,4,-117.7656551
10316,1,2011-10-17
10316,2,93306
10316,3,35.3686201
10316,4,-118.9975038
10317,1,2011-10-17
10317,2,28301
10317,3,35.0616368
10317,4,-78.8888194
10318,1,2011-10-17
10318,2,19140
10318,3,40.011239
10318,4,-75.142112
10319,1,2011-10-18
10319,2,76065
10319,3,32.4821929
10319,4,-96.9977128
10320,1,2011-10-18
10320,2,75243
10320,3,32.9070236
10320,4,-96.7648524
10321,1,2011-10-18
10321,2,92879
10321,3,33.8827615
10321,4,-117.5460582
10322,1,2011-10-18
10322,2,80220
10322,3,39.7383437
10322,4,-104.9161703
10323,1,2011-10-19
10323,2,64865
10323,3,36.8244534
10323,4,-94.6105643
10324,1,2011-10-19
10324,2,64834
10324,3,37.1575683
10324,4,-94.515191
10325,1,2011-10-19
10325,2,47905
10325,3,40.4016873
10325,4,-86.8861496
10326,1,2011-10-19
10326,2,20653
10326,3,38.2526141
10326,4,-76.4117528
10327,1,2011-10-21
10327,2,92236
10327,3,33.671921
10327,4,-116.1723517
10328,1,2011-10-21
10328,2,98520
10328,3,46.9798572
10328,4,-123.8456434
10329,1,2011-10-21
10329,2,61610
10329,3,40.6410527
10329,4,-89.6038813
10330,1,2011-10-21
10330,2,70501
10330,3,30.2491243
10330,4,-92.0130716
10331,1,2011-10-21
10331,2,80022
10331,3,39.8232899
10331,4,-104.9124125
10332,1,2011-10-22
10332,2,98405
10332,3,47.2441514
10332,4,-122.4454392
10333,1,2011-10-22
10333,2,95838
10333,3,38.6309568
10333,4,-121.4501016
10334,1,2011-10-22
10334,2,90240
10334,3,33.931665
10334,4,-118.1945106
10335,1,2011-10-22
10335,2,3076
10335,3,42.7442871
10335,4,-71.2984505
10336,1,2011-10-23
10336,2,60901
10336,3,41.0908611
10336,4,-87.9069409
10337,1,2011-10-23
10337,2,98121
10337,3,47.6177952
10337,4,-122.348041
10338,1,2011-10-23
10338,2,98499
10338,3,47.165376
10338,4,-122.500718
10339,1,2011-10-24
10339,2,66502
10339,3,39.0663666
10339,4,-96.4570303
10340,1,2011-10-24
10340,2,94509
10340,3,38.001076
10340,4,-121.823257
10341,1,2011-10-24
10341,2,99357
10341,3,46.9002125
10341,4,-119.6383866
10342,1,2011-10-25
10342,2,96003
10342,3,40.6444265
10342,4,-122.3641536
10343,1,2011-10-25
10343,2,50129
10343,3,42.034477
10343,4,-94.387587
10344,1,2011-10-25
10344,2,94520
10344,3,37.9862207
10344,4,-122.0406648
10345,1,2011-10-25
10345,2,33460
10345,3,26.6059836
10345,4,-80.0522285
10346,1,2011-10-26
10346,2,92399
10346,3,34.0318018
10346,4,-117.0366298
10347,1,2011-10-26
10347,2,75901
10347,3,31.4572215
10347,4,-94.7263936
10348,1,2011-10-26
10348,2,85901
10348,3,34.2414888
10348,4,-110.0713724
10349,1,2011-10-27
10349,2,60633
10349,3,41.630303
10349,4,-87.559536
10350,1,2011-10-27
10350,2,29406
10350,3,32.9637772
10350,4,-80.0717252
10351,1,2011-10-28
10351,2,62812
10351,3,38.000749
10351,4,-88.9326289
10352,1,2011-10-28
10352,2,36312
10352,3,31.1757456
10352,4,-85.238851
10353,1,2011-10-28
10353,2,80631
10353,3,40.3907359
10353,4,-104.7161517
10354,1,2011-10-28
10354,2,85323
10354,3,33.4323423
10354,4,-112.3103631
10355,1,2011-10-29
10355,2,91016
10355,3,34.149152
10355,4,-118.0009396
10356,1,2011-10-29
10356,2,71485
10356,3,31.186414
10356,4,-92.526421
10357,1,2011-10-30
10357,2,78542
10357,3,26.3673865
10357,4,-98.0515673
10358,1,2011-10-31
10358,2,94565
10358,3,37.9980902
10358,4,-121.8965078
10359,1,2011-10-31
10359,2,94565
10359,3,37.9980902
10359,4,-121.8965078
10360,1,2011-10-31
10360,2,78628
10360,3,30.6157772
10360,4,-97.6926424
10361,1,2011-10-31
10361,2,78628
10361,3,30.6157772
10361,4,-97.6926424
10362,1,2011-10-31
10362,2,72401
10362,3,35.8560973
10362,4,-90.7015508
10363,1,2011-10-31
10363,2,35950
10363,3,34.269363
10363,4,-86.2024657
10364,1,2011-10-31
10364,2,67213
10364,3,37.6505703
10364,4,-97.3697134
10365,1,2011-10-31
10365,2,12110
10365,3,42.7403894
10365,4,-73.7323741
10366,1,2011-10-31
10366,2,90715
10366,3,33.8458413
10366,4,-118.0979388
10367,1,2011-11-01
10367,2,39232
10367,3,32.3261155
10367,4,-90.1064634
10368,1,2011-11-01
10368,2,92683
10368,3,33.7590109
10368,4,-118.0289674
10369,1,2011-11-01
10369,2,92683
10369,3,33.7590109
10369,4,-118.0289674
10370,1,2011-11-02
10370,2,25177
10370,3,38.38475
10370,4,-81.8316349
10371,1,2011-11-02
10371,2,28001
10371,3,35.3656307
10371,4,-80.2017092
10372,1,2011-11-03
10372,2,78368
10372,3,27.9732
10372,4,-97.776421
10373,1,2011-11-04
10373,2,70526
10373,3,30.2307792
10373,4,-92.3625881
10374,1,2011-11-04
10374,2,92806
10374,3,33.8180872
10374,4,-117.8837421
10375,1,2011-11-04
10375,2,11233
10375,3,40.6746519
10375,4,-73.9090459
10376,1,2011-11-05
10376,2,66606
10376,3,39.0513589
10376,4,-95.706092
10377,1,2011-11-05
10377,2,96815
10377,3,21.2804906
10377,4,-157.8275879
10378,1,2011-11-06
10378,2,35217
10378,3,33.5855602
10378,4,-86.7708864
10379,1,2011-11-06
10379,2,23601
10379,3,37.0913795
10379,4,-76.4430096
10380,1,2011-11-06
10380,2,76306
10380,3,33.9516344
10380,4,-98.5572369
10381,1,2011-11-06
10381,2,53511
10381,3,42.5424959
10381,4,-89.0251689
10382,1,2011-11-06
10382,2,60616
10382,3,41.859167
10382,4,-87.6448618
10383,1,2011-11-06
10383,2,1105
10383,3,42.112312
10383,4,-72.583844
10384,1,2011-11-07
10384,2,21076
10384,3,39.1911627
10384,4,-76.7264581
10385,1,2011-11-08
10385,2,63834
10385,3,36.9227056
10385,4,-89.3539632
10386,1,2011-11-09
10386,2,75081
10386,3,32.9483613
10386,4,-96.7139706
10387,1,2011-11-10
10387,2,92054
10387,3,33.1834072
10387,4,-117.339399
10388,1,2011-11-10
10388,2,94534
10388,3,38.2283948
10388,4,-122.0837487
10389,1,2011-11-10
10389,2,94534
10389,3,38.2283948
10389,4,-122.0837487
10390,1,2011-11-10
10390,2,31206
10390,3,32.8171643
10390,4,-83.7202857
10391,1,2011-11-10
10391,2,4276
10391,3,44.5845664
10391,4,-70.578094
10392,1,2011-11-11
10392,2,92411
10392,3,34.1083418
10392,4,-117.3138315
10393,1,2011-11-12
10393,2,99114
10393,3,48.5356065
10393,4,-117.9049587
10394,1,2011-11-12
10394,2,8104
10394,3,39.9277386
10394,4,-75.1043705
10395,1,2011-11-12
10395,2,20747
10395,3,38.853121
10395,4,-76.865882
10396,1,2011-11-12
10396,2,33411
10396,3,26.7018848
10396,4,-80.2155853
10397,1,2011-11-12
10397,2,83523
10397,3,46.240804
10397,4,-116.581809
10398,1,2011-11-13
10398,2,95758
10398,3,38.408389
10398,4,-121.391029
10399,1,2011-11-13
10399,2,98391
10399,3,47.1797773
10399,4,-122.1913517
10400,1,2011-11-13
10400,2,54304
10400,3,44.5012097
10400,4,-88.0316425
10401,1,2011-11-13
10401,2,6606
10401,3,41.2127645
10401,4,-73.1903213
10402,1,2011-11-14
10402,2,85756
10402,3,32.0682157
10402,4,-110.8555637
10403,1,2011-11-15
10403,2,92404
10403,3,34.1397626
10403,4,-117.2646842
10404,1,2011-11-15
10404,2,37920
10404,3,35.9114962
10404,4,-83.8437214
10405,1,2011-11-15
10405,2,94720
10405,3,37.8712093
10405,4,-122.2530903
10406,1,2011-11-16
10406,2,72956
10406,3,35.4313144
10406,4,-94.3555556
10407,1,2011-11-16
10407,2,92503
10407,3,33.9030226
10407,4,-117.4596939
10408,1,2011-11-17
10408,2,55117
10408,3,44.9918547
10408,4,-93.1260704
10409,1,2011-11-17
10409,2,5769
10409,3,43.8898809
10409,4,-73.0649823
10410,1,2011-11-17
10410,2,30344
10410,3,33.6685843
10410,4,-84.4459753
10411,1,2011-11-19
10411,2,93033
10411,3,34.1734457
10411,4,-119.187231
10412,1,2011-11-19
10412,2,95205
10412,3,37.9419923
10412,4,-121.2677348
10413,1,2011-11-19
10413,2,92840
10413,3,33.7783497
10413,4,-117.9273926
10414,1,2011-11-19
10414,2,10601
10414,3,41.0258774
10414,4,-73.7696654
10415,1,2011-11-19
10415,2,4938
10415,3,44.6602121
10415,4,-70.1462498
10416,1,2011-11-19
10416,2,40065
10416,3,38.208993
10416,4,-85.2407644
10417,1,2011-11-20
10417,2,73160
10417,3,35.3310917
10417,4,-97.4821082
10418,1,2011-11-20
10418,2,39202
10418,3,32.3100143
10418,4,-90.1704106
10419,1,2011-11-20
10419,2,65536
10419,3,37.6740978
10419,4,-92.65541
10420,1,2011-11-21
10420,2,92082
10420,3,33.2294294
10420,4,-117.0447367
10421,1,2011-11-21
10421,2,89121
10421,3,36.1413129
10421,4,-115.077467
10422,1,2011-11-22
10422,2,45013
10422,3,39.3195074
10422,4,-84.6443063
10423,1,2011-11-22
10423,2,27874
10423,3,36.1287853
10423,4,-77.4218971
10424,1,2011-11-23
10424,2,90002
10424,3,33.9410111
10424,4,-118.259993
10425,1,2011-11-23
10425,2,32224
10425,3,30.28798
10425,4,-81.4376142
10426,1,2011-11-23
10426,2,21229
10426,3,39.2940145
10426,4,-76.6741354
10427,1,2011-11-24
10427,2,16121
10427,3,41.2157048
10427,4,-80.49127
10428,1,2011-11-24
10428,2,60621
10428,3,41.7614462
10428,4,-87.6434286
10429,1,2011-11-24
10429,2,30474
10429,3,32.2202951
10429,4,-82.4116082
10430,1,2011-11-24
10430,2,95472
10430,3,38.39213
10430,4,-122.8175687
10431,1,2011-11-24
10431,2,64132
10431,3,39.0075786
10431,4,-94.5505987
10432,1,2011-11-25
10432,2,93933
10432,3,36.6953654
10432,4,-121.8036252
10433,1,2011-11-25
10433,2,20608
10433,3,38.5995347
10433,4,-76.724108
10434,1,2011-11-25
10434,2,90011
10434,3,34.01339
10434,4,-118.261348
10435,1,2011-11-26
10435,2,44146
10435,3,41.4082834
10435,4,-81.5487815
10436,1,2011-11-27
10436,2,95020
10436,3,37.0296612
10436,4,-121.6001621
10437,1,2011-11-27
10437,2,95020
10437,3,37.0296612
10437,4,-121.6001621
10438,1,2011-11-27
10438,2,78621
10438,3,30.3386786
10438,4,-97.3627151
10439,1,2011-11-27
10439,2,98404
10439,3,47.2311902
10439,4,-122.4242498
10440,1,2011-11-28
10440,2,92404
10440,3,34.1731415
10440,4,-117.2807376
10441,1,2011-11-28
10441,2,85226
10441,3,33.3006317
10441,4,-111.9288723
10442,1,2011-11-28
10442,2,30318
10442,3,33.801426
10442,4,-84.466025
10443,1,2011-11-28
10443,2,10314
10443,3,40.6018152
10443,4,-74.1484904
10444,1,2011-11-29
10444,2,61350
10444,3,41.3458014
10444,4,-88.8411966
10445,1,2011-11-29
10445,2,4426
10445,3,45.1881745
10445,4,-69.2201924
10446,1,2011-11-30
10446,2,29405
10446,3,32.8464527
10446,4,-79.9660758
10447,1,2011-11-30
10447,2,77092
10447,3,29.8142447
10447,4,-95.4569808
10448,1,2011-12-01
10448,2,90650
10448,3,33.927403
10448,4,-118.082138
10449,1,2011-12-01
10449,2,33062
10449,3,26.2589645
10449,4,-80.0998069
10450,1,2011-12-03
10450,2,33142
10450,3,25.8170187
10450,4,-80.2486535
10451,1,2011-12-03
10451,2,95340
10451,3,37.3166507
10451,4,-120.4529715
10452,1,2011-12-04
10452,2,77063
10452,3,29.7207255
10452,4,-95.5329032
10453,1,2011-12-05
10453,2,75202
10453,3,32.7761879
10453,4,-96.8075123
10454,1,2011-12-06
10454,2,70740
10454,3,30.4196111
10454,4,-91.4335205
10455,1,2011-12-06
10455,2,85634
10455,3,31.9120215
10455,4,-111.881234
10456,1,2011-12-06
10456,2,33034
10456,3,25.4356754
10456,4,-80.4745204
10457,1,2011-12-06
10457,2,63113
10457,3,38.66711
10457,4,-90.261663
10458,1,2011-12-07
10458,2,89410
10458,3,38.9466499
10458,4,-119.7589444
10459,1,2011-12-08
10459,2,93458
10459,3,34.9646904
10459,4,-120.4395209
10460,1,2011-12-08
10460,2,77365
10460,3,30.1339536
10460,4,-95.2604823
10461,1,2011-12-08
10461,2,22551
10461,3,38.1345263
10461,4,-77.5106835
10462,1,2011-12-08
10462,2,98392
10462,3,47.7316884
10462,4,-122.5544249
10463,1,2011-12-08
10463,2,73129
10463,3,35.4059858
10463,4,-97.4827243
10464,1,2011-12-09
10464,2,66002
10464,3,39.5720077
10464,4,-95.1317123
10465,1,2011-12-09
10465,2,70506
10465,3,30.2115867
10465,4,-92.047693
10466,1,2011-12-09
10466,2,90028
10466,3,34.0980023
10466,4,-118.3266816
10467,1,2011-12-09
10467,2,32570
10467,3,30.6323916
10467,4,-87.089256
10468,1,2011-12-10
10468,2,7026
10468,3,40.882171
10468,4,-74.102474
